session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5f2188eaf5d0c254ecc4a284,5edfcc95c68c752e56ef008a,APPROVED,2020-07-29 14:34:19,2020-07-29 14:40:08,349.121,18,20,0,100,2020-07-30 12:59:41,6D154BBD,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese, French",Portugal,Male,Yes
5f2188ebd348da559df9654c,5e8d804740aaf4000a51d9e9,APPROVED,2020-07-29 14:34:21,2020-07-29 14:39:19,298.491,35,79,0,100,2020-07-30 12:59:47,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f2188ebea65e60c2a32efd8,5ed2bcd397225124af835c98,APPROVED,2020-07-29 14:34:39,2020-07-29 14:39:05,265.405,23,28,0,100,2020-07-30 12:59:48,6D154BBD,Poland,Poland,Unemployed (and job seeking),Polish,"Polish, English, German",Poland,Male,Yes
5f2188eb3aeccb551d8f5c79,5d5e9ce0717ab80019a2d870,APPROVED,2020-07-29 14:35:01,2020-07-29 14:40:47,346.42,21,28,0,100,2020-07-30 12:59:42,6D154BBD,Poland,,Unemployed (and job seeking),Polish,"Polish, English",Poland,Male,Yes
5f2188eb58c81f557daef338,5b2a47158ecf3f000161e931,APPROVED,2020-07-29 14:34:20,2020-07-29 14:40:43,383.126,28,93,0,100,2020-07-30 12:59:44,6D154BBD,Kazakhstan,Germany,Other,German,"Russian, English, Japanese, German",Germany,Male,Yes
5f2188eb5bf8e05493fcc51b,5efada4ccb96bd92cf3a58f5,APPROVED,2020-07-29 14:34:23,2020-07-29 14:38:52,268.981,53,27,0,100,2020-07-30 12:59:45,6D154BBD,Singapore,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5f2188ec2bb1ec0918ffdcba,5e8783c0890e930b54f7d348,APPROVED,2020-07-29 14:34:46,2020-07-29 14:42:42,475.609,19,90,1,100,2020-07-30 12:59:50,6D154BBD,Italy,Italy,Unemployed (and job seeking),Italian,"English, French, German, Italian, Spanish",Italy,Female,Yes
5f2188ec32e8ae55df771881,5c3e012952f38e0001331e40,APPROVED,2020-07-29 14:34:24,2020-07-29 14:37:05,161.274,36,264,0,100,2020-07-30 13:05:13,6D154BBD,United States,United States,Full-Time,English,English,United States,Female,No
5f2188ec6cdf010ceea60808,5edfc23a21501a2d508cdf6f,APPROVED,2020-07-29 14:34:29,2020-07-29 14:39:03,273.924,24,33,0,100,2020-07-30 12:59:51,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f2188ecfccd21551aee3cdf,5a7fab56f49c9a0001f3549e,APPROVED,2020-07-29 14:34:23,2020-07-29 14:41:52,448.24,27,551,10,98,2020-07-30 12:59:54,6D154BBD,Germany,Germany,Full-Time,German,"English, German, Spanish, Dutch",Germany,Male,No
5f2188ec72c1fd5522816fe6,5c522508fcbef20001939a03,APPROVED,2020-07-29 14:34:21,2020-07-29 14:40:38,377.581,24,243,1,100,2020-07-30 12:59:53,6D154BBD,France,Portugal,Full-Time,Portuguese,"English, French, Italian, Portuguese, Spanish, German, Galician",Portugal,Female,Yes
5f2188edd71bef335c60ce38,5f12248b4d4d4f14230714e7,APPROVED,2020-07-29 14:34:24,2020-07-29 14:37:09,165.199,36,6,0,100,2020-07-30 13:05:14,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,"French, English",United Kingdom,Female,No
5f2188ed07639608f1346e78,5ece064a75736a193990951a,APPROVED,2020-07-29 14:34:28,2020-07-29 14:39:19,291.508,31,31,0,100,2020-07-30 12:59:56,6D154BBD,Poland,Poland,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,"English, Polish",Poland,Female,Yes
5f2188ee8f52b80976add5f5,5c8541b79c5a3000016b2597,APPROVED,2020-07-29 14:34:33,2020-07-29 14:43:46,552.253,47,260,3,99,2020-07-30 13:00:03,6D154BBD,Germany,United States,Full-Time,English,English,United States,Male,No
5f2188ee50f36a3f70b0ec61,5edbe8bede51ce095464a4a6,APPROVED,2020-07-29 14:34:22,2020-07-29 14:38:06,223.955,21,60,0,100,2020-07-30 12:59:59,6D154BBD,United Kingdom,United Kingdom,Other,English,"Chinese, English",United Kingdom,Male,Yes
5f2188ee8e9f0756265b3bfa,5eff425e122196491e024bc4,APPROVED,2020-07-29 14:34:23,2020-07-29 14:41:18,415.487,31,24,0,100,2020-07-30 13:00:00,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f2188ee23cea4555bee97d1,5e175705cfe8dc000b559793,APPROVED,2020-07-29 14:34:27,2020-07-29 14:43:31,544.025,42,425,2,100,2020-07-30 12:59:57,6D154BBD,United States,United States,Full-Time,English,English,United States,Male,No
5f2188eec40683336ed922c8,5eea42003e537f10bc27959d,APPROVED,2020-07-29 14:34:23,2020-07-29 14:39:57,334.328,18,17,0,100,2020-07-30 13:00:05,6D154BBD,Poland,Poland,Other,Polish,"English, Polish, German",Poland,Male,Yes
5f2188ef50dd2f0c65f66770,5c80b4b9948f9c00017b40a6,APPROVED,2020-07-29 14:34:23,2020-07-29 14:43:44,560.949,40,226,7,96,2020-07-30 13:00:08,6D154BBD,Poland,Poland,Full-Time,English,English,Poland,Male,No
5f2188ef26b2530992835ae1,5bdb75822562330001b8ae03,APPROVED,2020-07-29 14:34:25,2020-07-29 14:39:15,289.849,38,465,6,99,2020-07-30 13:00:06,6D154BBD,Nigeria,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f2188ef85cf9c559d1e35b0,5d7a04666100d100012528c9,APPROVED,2020-07-29 14:34:27,2020-07-29 14:38:01,214.31,34,218,10,94,2020-07-30 13:00:10,6D154BBD,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
5f2188f2c43a3f0b3f5dbc28,5e6767aeb30329000abc2b0b,APPROVED,2020-07-29 14:34:27,2020-07-29 14:39:24,296.99,20,53,1,100,2020-07-30 13:00:14,6D154BBD,Poland,Poland,Unemployed (and job seeking),Polish,"Polish, English",Poland,Male,No
5f2188f2a6dae455d7bb06eb,5e0ea41b4acfb95ea854b983,APPROVED,2020-07-29 14:34:39,2020-07-29 14:38:39,239.955,19,103,0,100,2020-07-30 13:00:13,6D154BBD,United States,United States,Due to start a new job within the next month,English,English,United States,Female,Yes
5f2188f28fd66c553b728644,55c333b0fdf99b1dbd2131bd,APPROVED,2020-07-29 14:34:27,2020-07-29 14:43:25,537.661,23,343,4,100,2020-07-30 13:00:11,6D154BBD,Czech Republic,Czech Republic,"Not in paid work (e.g. homemaker', 'retired or disabled)",Czech,"English, Czech, Slovak",Czech Republic,Male,No
5f2188f99a2f5f089b551f24,5df51aaedf98d93923d5304f,APPROVED,2020-07-29 14:34:33,2020-07-29 14:46:52,738.551,28,115,0,100,2020-07-30 13:00:21,6D154BBD,Poland,Poland,Unemployed (and job seeking),Polish,"English, Polish",Poland,Male,Yes
5f2188f9b4127d0968071d7e,5f18ee0732d20512e02103c3,APPROVED,2020-07-29 14:34:33,2020-07-29 14:38:26,232.778,30,24,0,100,2020-07-30 13:00:23,6D154BBD,United States,United States,Part-Time,English,English,United States,Female,No
5f2188f9497628095ce9a556,5c940c78e2d9fb0001386eb0,APPROVED,2020-07-29 14:41:01,2020-07-29 14:46:27,325.701,43,251,4,98,2020-07-30 13:00:16,6D154BBD,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f2188f98279410beea05503,5dbc680db65c99211327661b,APPROVED,2020-07-29 14:34:56,2020-07-29 14:41:16,379.944,32,200,2,100,2020-07-30 13:00:18,6D154BBD,United States,United States,Full-Time,English,English,United States,Male,No
5f2188f958c81f55f2901e5a,5f0f1c7ff1db6e0683cda086,APPROVED,2020-07-29 14:34:34,2020-07-29 14:42:20,465.813,23,9,0,100,2020-07-30 13:00:17,6D154BBD,India,Canada,Unemployed (and job seeking),English,"English, Hindi, Gujarati",India,Male,Yes
5f218900ebb8a9561a3c1aea,5ef945aa4ffead6e3ea69289,APPROVED,2020-07-29 14:34:40,2020-07-29 14:38:35,234.673,28,14,0,100,2020-07-30 13:00:29,6D154BBD,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Portugal,Male,No
5f218900d894165553c5a81f,5e2deb68e97bec3cf9118ad0,APPROVED,2020-07-29 14:34:41,2020-07-29 14:40:18,337.029,20,70,1,100,2020-07-30 13:00:26,6D154BBD,Poland,Poland,Other,Polish,"Polish, English",Poland,Male,Yes
5f218900bd767e09b6b0d953,5dc94678880a2965965fc001,APPROVED,2020-07-29 14:34:41,2020-07-29 14:39:23,282.452,22,105,2,99,2020-07-30 13:00:25,6D154BBD,Portugal,Italy,Full-Time,Portuguese,"Italian, Portuguese, Spanish, English",Portugal,Male,No
5f218900ea65e60c2a32efdb,5f0e53273571b70008aba3c4,APPROVED,2020-07-29 14:34:41,2020-07-29 14:47:36,775.094,19,13,0,100,2020-07-30 13:00:28,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f218907027b2854ff68189f,5e70bc96e121de000b95c20e,APPROVED,2020-07-29 14:34:53,2020-07-29 14:50:27,934.098,25,76,0,100,2020-07-30 13:00:30,6D154BBD,Greece,Greece,Part-Time,Greek,"English, Greek, French",Greece,Female,Yes
5f21890738fd76557fcfa994,5b1386089663ee0001461b6e,APPROVED,2020-07-29 14:34:48,2020-07-29 14:42:35,467.142,46,744,3,100,2020-07-30 13:00:32,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f2189088309a154bc043537,5e75e37c0a52831469c2eb53,APPROVED,2020-07-29 14:34:52,2020-07-29 14:38:58,245.82,26,53,0,100,2020-07-30 13:00:33,6D154BBD,Lithuania,Spain,Full-Time,Lithuanian,"Lithuanian, English",Lithuania,Male,No
5f218931456c965667142bf5,5b9d6deeb5662700015e98dd,APPROVED,2020-07-29 14:35:37,2020-07-29 14:50:33,895.685,38,238,3,100,2020-07-30 13:00:34,6D154BBD,Poland,Poland,Full-Time,Polish,"German, Polish, English",Poland,Female,No
